1500 8861
1	841	1.71395
1	1074	1.72396
1	1085	1.95379
1	1267	2.37453
1	1303	2.35288
1	1437	2.72177
1	1499	3.46197
2	462	1.06512
2	576	1.62949
2	699	1.69813
2	1139	2.799
2	1310	3.01028
2	1312	3.07656
2	1336	2.78588
3	181	1.5568
3	262	1.92805
3	349	1.69882
3	549	1.97646
3	579	2.46458
3	878	2.49133
3	1317	3.77467
4	154	1.5736
4	188	1.21314
4	976	1.68635
4	1017	1.91716
4	1332	2.96211
4	1416	3.18927
4	1466	3.45978
5	213	1.91053
5	620	1.90472
5	907	1.93823
5	1051	2.60638
5	1234	2.53888
5	1236	2.72649
5	1421	3.19867
6	129	1.57399
6	895	2.22986
6	1145	2.58292
6	1204	2.4003
6	1217	2.38072
6	1250	2.57437
6	1367	2.90434
7	419	1.1784
7	999	1.99607
7	1064	2.18704
7	1135	2.48634
7	1143	2.48998
7	1169	2.6472
7	1436	3.05008
8	109	1.44464
8	289	1.6585
8	448	1.69971
8	557	2.21823
8	1259	2.98308
8	1374	3.42071
8	1379	3.53285
9	355	1.5016
9	409	1.48767
9	422	1.71139
9	1127	2.80614
9	1224	2.61884
9	1305	2.82871
9	1441	3.84384
10	120	1.30043
10	586	2.30409
10	937	2.08723
10	1014	2.47361
10	1030	2.34987
10	1217	2.59845
10	1367	3.12207
11	168	1.72544
11	227	0.697482
11	1182	2.2263
11	1288	2.82684
11	1332	2.88416
11	1415	3.10428
11	1466	3.38183
12	193	1.80719
12	338	1.50048
12	503	1.64296
12	570	1.99794
12	1121	3.00769
12	1418	3.66283
12	1497	3.59961
13	125	1.71646
13	398	1.5346
13	645	1.87786
13	1003	2.29553
13	1149	2.59959
13	1164	2.51178
13	1477	3.65569
14	123	1.08844
14	1014	2.0789
14	1030	1.95516
14	1223	2.55029
14	1344	2.55252
14	1346	2.86247
14	1400	2.96823
15	285	1.41468
15	478	1.87944
15	903	2.30704
15	982	2.04155
15	1101	2.41784
15	1334	2.93673
15	1481	3.6975
16	222	0.81953
16	280	1.21053
16	975	2.04285
16	1146	2.23481
16	1372	3.15065
16	1386	3.35917
16	1464	3.67453
17	323	1.71679
17	428	1.07246
17	581	1.33227
17	1064	2.15871
17	1331	3.1174
17	1368	3.2748
17	1493	3.89511
18	502	1.42428
18	783	1.90679
18	1156	2.23026
18	1206	2.2175
18	1235	2.86288
18	1330	2.8128
18	1447	3.09157
19	526	1.2595
19	564	1.63377
19	1208	2.35388
19	1324	2.72451
19	1343	2.76028
19	1349	2.96667
19	1405	2.81337
20	233	2.51674
20	480	2.14616
20	483	1.62531
20	511	2.04047
20	1131	2.68417
20	1256	2.85425
20	1337	3.54917
21	36	1.70097
21	43	2.01731
21	539	1.50303
21	1093	2.12341
21	1242	3.04444
21	1317	3.34319
21	1472	3.68159
22	118	0.951102
22	660	1.82969
22	1059	1.96746
22	1216	2.45255
22	1397	2.81912
22	1449	3.15224
22	1468	3.33285
23	125	1.81083
23	236	1.64555
23	411	1.60825
23	1024	2.45522
23	1088	2.50177
23	1329	3.17448
23	1390	3.44387
24	86	1.66027
24	134	1.78566
24	566	1.56835
24	1035	2.22549
24	1267	2.93753
24	1363	3.30752
24	1499	4.02496
25	129	1.47246
25	973	1.97074
25	1014	2.15435
25	1272	2.41241
25	1346	2.93791
25	1367	2.8028
25	1400	3.04368
26	937	1.78096
26	1030	2.0436
26	1057	2.36363
26	1176	2.22403
26	1204	2.31177
26	1248	2.19763
26	1356	2.85103
27	573	1.72849
27	591	1.67249
27	664	1.63416
27	720	2.09585
27	1164	2.49426
27	1362	2.92428
27	1491	3.43413
28	36	1.72253
28	81	1.49692
28	184	2.18227
28	420	1.4887
28	891	2.70283
28	1457	3.84005
28	1458	3.93187
29	672	1.45655
29	707	1.569
29	1002	1.8017
29	1106	2.80201
29	1265	2.65053
29	1353	2.88614
29	1369	2.96042
30	828	1.6308
30	848	1.66196
30	1071	1.97265
30	1212	2.17479
30	1359	2.62602
30	1414	2.98974
30	1439	3.30538
31	60	1.4934
31	204	1.61299
31	934	2.04115
31	943	2.13287
31	1298	3.2937
31	1378	3.04557
31	1429	3.75486
32	566	1.48019
32	742	1.506
32	813	1.9872
32	966	1.83381
32	1221	2.65475
32	1267	2.84936
32	1492	3.5929
33	335	1.07983
33	807	2.09025
33	871	2.00342
33	885	1.88829
33	920	2.05206
33	1376	3.36332
33	1386	3.48571
34	55	1.05079
