1000 7800
1	111	0.124437
1	888	2.36697
1	896	2.46212
1	924	2.82895
1	943	3.17434
1	954	3.14967
1	957	3.34963
2	640	0.0656419
2	689	0.470651
2	896	2.91934
2	916	3.1667
2	924	3.28617
2	954	3.60689
2	957	3.80685
3	174	2.01049
3	182	1.71312
3	213	2.06342
3	373	2.16593
3	453	2.38672
3	488	2.73928
3	646	3.33731
4	423	0.360675
4	751	2.32674
4	761	2.24312
4	802	2.19061
4	808	2.4585
4	878	3.13161
4	918	3.8542
5	760	1.05895
5	790	1.00089
5	809	1.54731
5	846	2.05111
5	922	3.0196
5	956	3.84714
5	968	4.11277
6	531	0.220408
6	896	2.42443
6	916	2.6718
6	924	2.79126
6	943	3.13666
6	954	3.11198
6	957	3.31194
7	843	1.02296
7	888	2.14983
7	916	2.49235
7	924	2.61181
7	943	2.95721
7	954	2.93253
7	957	3.13249
8	983	2.2354
8	990	2.56706
8	994	2.54832
8	996	2.62676
8	997	2.81941
8	998	2.81732
8	999	2.95065
9	988	2.36073
9	993	2.49899
9	994	2.55446
9	996	2.6329
9	998	2.82346
9	999	2.9568
9	1000	2.80572
10	333	1.43475
10	394	1.36594
10	429	1.31033
10	494	1.66229
10	655	2.66351
10	866	4.14944
10	881	4.14762
11	833	1.94857
11	838	2.01852
11	856	2.30697
11	867	2.43192
11	876	2.57553
11	882	2.71312
11	889	2.96756
12	558	0.0177149
12	800	1.22717
12	892	2.52944
12	921	2.86903
12	937	3.36426
12	940	3.46007
12	955	3.4868
13	797	1.14251
13	869	2.16772
13	884	2.42195
13	895	2.49585
13	902	2.64312
13	915	3.22261
13	929	3.17528
14	719	0.0296858
14	868	2.01471
14	871	2.26825
14	908	2.65554
14	927	2.94058
14	950	3.57761
14	976	4.0559
15	903	1.91821
15	909	1.7734
15	917	1.89396
15	936	2.44975
15	942	2.51713
15	969	3.26433
15	978	3.29403
16	173	0.815869
16	318	0.769833
16	651	1.89343
16	714	2.12442
16	840	3.48777
16	891	3.75471
16	893	3.80886
17	643	0.106039
17	800	1.44493
17	827	1.49775
17	921	3.0868
17	940	3.67783
17	946	3.70323
17	955	3.70457
18	173	0.556788
18	700	1.67814
18	701	1.85583
18	732	2.23321
18	840	3.22869
18	891	3.49563
18	893	3.54978
19	692	0.144043
19	814	1.24232
19	921	2.69606
19	937	3.19129
19	940	3.2871
19	946	3.3125
19	955	3.31383
20	166	1.22174
20	252	1.82826
20	461	2.08973
20	474	2.43794
20	646	2.61457
20	748	3.22366
20	757	3.28673
21	931	1.13867
21	963	2.26899
21	971	2.306
21	987	2.80632
21	989	3.0308
21	991	3.02185
21	995	3.14582
22	990	2.54264
22	993	2.46842
22	994	2.52389
22	996	2.60233
22	997	2.79498
22	999	2.92623
22	1000	2.77515
23	592	0.182684
23	801	1.69113
23	818	2.09734
23	836	2.61626
23	848	2.43615
23	938	3.70497
23	945	3.83233
24	215	0.107798
24	591	0.976741
24	727	1.79929
24	766	2.3391
24	836	3.00575
24	938	4.09446
24	945	4.22183
25	963	2.16647
