200 794
1	5	1.83067
1	49	1.63975
1	95	1.7472
1	107	2.28781
1	142	2.56863
2	163	1.96435
2	176	2.39608
2	186	5.23832
2	191	3.04681
2	198	2.64031
3	79	1.29588
3	108	1.20626
3	144	1.97276
3	182	2.52376
3	185	3.05024
4	48	0.247952
4	112	1.33898
4	175	2.56104
4	180	2.64249
4	190	3.27945
5	1	1.83067
5	37	1.11803
5	107	2.75504
5	132	2.43368
5	142	3.03587
6	76	2.39925
6	96	2.08443
6	121	2.61313
6	127	2.26274
6	157	2.97675
7	155	1.62353
7	176	1.77727
7	189	2.23085
7	191	2.428
7	199	2.0154
8	19	1.44174
8	29	1.24598
8	101	2.41694
8	126	1.7278
8	179	3.2233
9	31	1.73739
9	70	1.95188
9	86	1.46969
9	126	2.42933
9	179	3.92482
10	67	2.34996
10	97	2.08047
10	138	2.91944
10	146	2.72716
10	197	1.23972
11	23	1.11803
11	54	2.14821
11	131	2.24716
11	169	2.78751
11	171	2.87097
12	105	0.775272
12	120	1.27519
12	175	2.66554
12	180	2.74699
12	190	3.38395
13	154	1.62312
13	161	1.88836
13	162	1.88886
13	173	2.08675
13	181	2.5641
14	20	0.829998
14	73	1.91606
14	108	1.59378
14	149	2.28413
14	185	3.43776
15	92	1.91033
15	106	2.27178
15	164	2.70474
15	172	3.16237
15	194	5.80948
16	23	1.9693
16	83	2.04138
16	133	2.84316
16	147	3.14459
16	161	3.64829
17	112	1.15078
17	141	1.38955
17	166	2.04669
17	175	2.37283
17	190	3.09124
18	178	1.73297
18	183	1.85913
18	184	2.06403
18	195	2.16467
18	197	2.21905
19	8	1.44174
19	29	1.23932
19	70	1.2437
19	150	2.8906
19	179	3.21664
20	14	0.829998
20	66	1.29624
20	144	2.10009
20	182	2.65109
20	185	3.17757
21	63	1.85326
21	96	1.6971
21	103	1.64898
21	124	2.29064
21	157	2.58942
22	80	0.0924503
22	186	2.27395
22	187	2.45292
22	192	2.78312
22	194	2.451
23	11	1.11803
23	16	1.9693
23	128	2.29057
23	133	2.49881
23	167	3.31516
24	117	2.26274
24	137	1.41647
24	188	2.74484
24	196	2.74504
24	200	3.15392
25	36	1.61233
25	47	1.8084
25	100	1.97854
25	113	1.85404
25	152	2.81967
26	46	1.11803
26	122	1.81328
26	165	2.05298
26	198	3.10061
26	199	3.09451
27	99	0.76063
27	168	1.66437
27	188	2.41087
27	196	2.41108
27	200	2.81995
28	39	1.11803
28	117	2.47191
28	125	2.68076
28	135	2.49729
28	140	2.38702
29	8	1.24598
29	19	1.23932
29	53	1.87005
29	150	2.69483
29	179	3.02087
30	47	2.15548
30	57	2.54589
30	113	2.20112
30	152	3.16675
30	179	4.68722
31	9	1.73739
31	38	1.16017
31	55	1.88207
31	150	2.48472
31	179	2.81076
32	71	1.09051
32	128	1.81081
32	133	2.01905
32	147	2.32048
32	167	2.8354
33	97	1.45089
33	125	2.26036
33	135	2.07689
33	138	2.28986
33	140	1.96661
34	56	1.32191
34	106	1.70803
34	148	2.3008
34	164	2.14099
34	172	2.59863
35	174	1.56241
35	178	1.88581
35	183	2.01198
35	184	2.21687
35	197	2.3719
36	25	1.61233
36	81	1.98125
36	100	1.91934
36	116	1.80018
36	152	2.76047
37	5	1.11803
37	91	0.519505
37	188	3.04448
37	196	3.04469
37	200	3.45356
38	31	1.16017
38	101	2.54124
38	114	0.635422
38	150	3.02155
38	179	3.3476
39	28	1.11803
39	56	1.75019
39	148	2.72908
39	164	2.56927
39	172	3.02691
40	120	1.27519
40	157	3.16228
40	175	2.66554
40	180	2.74699
40	190	3.38395
41	120	0.806143
41	166	1.87034
41	175	2.19649
41	180	2.27794
41	190	2.9149
42	61	1.36781
42	143	1.76306
42	159	2.23515
42	169	2.30217
42	171	2.38564
43	117	1.92689
43	125	2.13574
43	138	2.16524
43	140	1.842
43	146	1.97296
44	49	1.5904
44	62	2.02567
44	75	2.02441
44	132	1.9171
44	142	2.51928
45	94	2.22757
45	128	2.36697
45	133	2.57521
45	147	2.87664
45	185	1.35403
46	26	1.11803
46	166	2.07013
46	175	2.39627
46	180	2.47773
46	190	3.11468
47	25	1.8084
47	30	2.15548
47	100	2.11541
47	113	1.99091
47	116	1.99625
48	4	0.247952
48	141	1.5953
48	166	2.25244
48	180	2.66004
48	190	3.29699
49	1	1.63975
49	44	1.5904
49	95	2.02351
49	107	2.56412
49	132	2.24276
50	154	1.62312
50	161	1.88836
50	162	1.88886
50	173	2.08675
50	181	2.5641
51	160	1.45456
51	163	1.57883
51	191	2.66129
51	193	2.09038
51	198	2.25479
52	78	0.585532
52	156	2.03034
52	161	2.43072
52	162	2.43122
52	173	2.62911
52	181	3.10646
53	29	1.87005
53	55	2.91868
53	74	2.25084
53	126	2.35188
53	179	3.84737
53	200	1.59124
54	11	2.14821
54	87	2.1011
54	119	2.81428
54	143	2.84869
54	159	3.32078
54	176	4.15692
55	31	1.88207
55	53	2.91868
55	70	2.09656
55	126	2.57401
55	150	3.74346
55	191	2.71357
56	34	1.32191
56	39	1.75019
56	60	1.68984
56	82	2.10604
56	164	2.94746
56	172	3.40509
57	30	2.54589
57	81	2.56773
57	113	2.38132
57	116	2.38666
57	152	3.34695
57	174	4.15692
58	122	2.26274
58	151	1.79144
58	170	2.17326
58	187	2.98527
58	192	3.31547
58	194	2.98335
59	79	1.50704
59	108	1.41742
59	144	2.18392
59	149	2.10777
59	182	2.73492
59	185	3.2614
60	56	1.68984
60	88	1.32559
60	106	2.07596
60	148	2.66872
60	164	2.50892
60	172	2.96655
61	42	1.36781
61	143	2.55362
61	159	3.02571
61	169	3.09274
61	171	3.17621
61	196	5.80948
62	44	2.02567
62	75	2.78535
62	95	2.45879
62	132	2.67804
62	142	3.28022
62	160	3.64829
63	21	1.85326
63	115	2.52771
63	121	2.80676
63	124	2.8716
63	157	3.17039
63	169	3.64829
64	150	3.16228
64	170	1.97252
64	186	2.60557
64	187	2.78454
64	192	3.11474
64	194	2.78262
65	89	1.46969
65	104	1.66517
65	122	2.07639
65	163	2.68775
65	189	3.57306
65	193	3.1993
66	20	1.29624
66	73	2.3823
66	129	2.26453
66	134	2.26274
66	182	3.37752
66	185	3.904
67	10	2.34996
67	73	1.46969
67	97	2.2794
67	117	2.88002
67	140	2.79513
67	146	2.92609
68	73	2.07564
68	118	2.26274
68	129	1.95788
68	144	2.51987
68	182	3.07087
68	185	3.59734
69	134	0.796754
69	170	1.80955
69	186	2.44259
69	187	2.62156
69	192	2.95176
69	194	2.61964
70	9	1.95188
70	19	1.2437
70	55	2.09656
70	101	2.2189
70	150	2.69921
70	179	3.02525
71	32	1.09051
71	86	1.7898
71	94	2.09648
71	128	2.23588
71	147	2.74555
71	167	3.26048
72	123	1.43272
72	137	1.85169
72	188	3.18006
72	192	1.36141
72	196	3.18027
72	200	3.58914
73	14	1.91606
73	66	2.3823
73	67	1.46969
73	68	2.07564
73	149	3.11
73	182	3.73715
74	53	2.25084
74	98	1.85203
74	101	2.5953
74	126	1.90616
74	150	3.07561
74	179	3.40165
75	44	2.02441
75	62	2.78535
75	95	2.45752
75	125	2.26274
75	132	2.67677
75	142	3.27896
76	6	2.39925
76	96	2.43672
76	103	2.3886
76	115	2.68637
76	157	3.32905
76	177	4.15692
77	121	2.26274
77	154	2.33634
77	156	2.2012
77	162	2.60208
77	173	2.79997
77	181	3.27732
78	52	0.585532
78	156	2.02992
78	161	2.43029
78	162	2.4308
78	173	2.62869
78	181	3.10604
79	3	1.29588
79	59	1.50704
79	149	2.87734
79	165	3.64829
79	182	3.50449
79	185	4.03097
80	22	0.0924503
80	151	1.6484
80	186	2.66325
80	187	2.84223
80	192	3.17242
80	194	2.8403
81	36	1.98125
81	57	2.56773
81	105	3.26247
81	116	2.2283
81	137	2.7
81	152	3.18859
82	56	2.10604
82	88	1.74179
82	148	3.08493
82	149	3.16228
82	164	2.92512
82	172	3.38276
83	16	2.04138
83	128	2.36265
83	133	2.57089
83	147	2.87232
83	159	3.64829
83	167	3.38724
84	152	3.16228
84	170	1.97252
84	186	2.60557
84	187	2.78454
84	192	3.11474
84	194	2.78262
85	141	2.7
85	151	1.66689
85	186	2.68174
85	187	2.86072
85	192	3.19091
85	194	2.85879
86	9	1.46969
86	71	1.7898
86	94	2.37069
86	128	2.51009
86	147	3.01977
86	167	3.53469
87	54	2.1011
87	119	2.16688
87	130	1.73559
87	131	2.20005
87	143	2.20129
87	171	2.82387
88	60	1.32559
88	82	1.74179
88	92	1.7888
88	148	2.74302
88	164	2.58321
88	172	3.04084
89	65	1.46969
89	109	1.17125
89	168	2.34704
89	188	3.09354
89	196	3.09375
89	200	3.50262
90	146	2.7
90	154	2.33651
90	156	2.20137
90	161	2.60175
90	173	2.80014
90	181	3.27749
91	37	0.519505
91	145	1.45953
91	168	2.14528
91	188	2.89178
91	196	2.89199
91	200	3.30086
92	15	1.91033
92	88	1.7888
