2000 15402
1	110	0.525102
1	1160	1.78429
1	1695	2.21511
1	1755	2.19929
1	1824	2.74898
1	1910	3.51033
1	1918	3.63047
2	729	0.325609
2	1351	1.1931
2	1431	1.44604
2	1629	2.35066
2	1700	2.38783
2	1931	4.27747
2	1983	4.70475
3	943	0.578871
3	1068	1.18458
3	1330	0.973824
3	1693	2.79239
3	1729	3.06566
3	1899	4.02631
3	1906	4.09395
4	1045	0.248261
4	1412	0.483011
4	1644	1.71845
4	1668	2.1424
4	1917	3.86597
4	1924	4.0684
4	1971	4.42913
5	770	0.228474
5	985	0.0683832
5	1732	1.96947
5	1866	3.05663
5	1871	3.21766
5	1965	4.23643
5	1976	4.49686
6	75	0.830185
6	221	0.221119
6	1220	0.767316
6	1664	1.97957
6	1877	3.67223
6	1907	4.16099
6	1985	5.12994
7	1807	1.51264
7	1838	1.58439
7	1873	1.79041
7	1960	2.86147
7	1964	2.74037
7	1981	3.04976
7	1984	3.31668
8	791	0.829522
8	1293	0.797423
8	1484	8.28191
8	1750	2.37449
8	1783	2.62682
8	1975	4.86199
8	1986	5.10725
9	781	0.275202
9	1142	1.17984
9	1366	1.57341
9	1604	2.47258
9	1747	3.06467
9	1858	3.57854
9	1957	4.59109
10	652	0.152853
10	1251	0.626561
10	1621	2.00104
10	1718	2.3866
10	1835	3.0577
10	1937	4.04237
10	1950	4.32004
11	449	0.876598
11	1347	0.317728
11	1634	1.38292
11	1843	3.17632
11	1873	3.31679
11	1879	3.32425
11	1964	4.26675
12	940	0.514474
12	1357	1.43648
12	1578	1.94785
12	1602	1.99316
12	1799	3.23959
12	1841	3.45948
12	1934	4.04751
13	968	0.539124
13	1238	0.25843
13	1586	2.07679
13	1709	2.50669
13	1864	3.25572
13	1922	3.7067
13	1980	4.37349
14	348	1.15972
14	879	1.16829
14	1234	1.5511
14	1422	2.36498
14	1471	2.39095
14	1623	3.03798
14	1939	5.00557
15	93	2.46407
15	1500	0.221564
15	1656	1.27635
15	1917	2.88078
15	1924	3.08321
15	1958	3.28164
15	1971	3.44394
