100 269 
1	34	2.04755
1	64	0.308928
1	85	2.34607
2	59	1.11738
2	66	1.0722
2	88	2.50642
3	89	2.7
3	90	2.37541
3	91	2.37046
4	43	0.0337987
4	74	2.47043
4	79	2.39277
5	75	0.795338
5	93	1.45708
5	99	2.44168
6	68	1.21749
6	72	1.74286
6	76	1.76503
7	86	1.25279
7	90	1.75391
7	91	1.74896
8	36	1.32652
8	84	3.34393
8	99	2.59498
9	25	0.519615
9	95	2.25273
9	98	2.42164
10	68	1.21749
10	72	1.74286
10	76	1.76503
11	56	1.1507
11	62	1.0803
11	88	2.48519
12	43	1.84066
12	87	2.79574
12	96	4.68722
13	26	1.26522
13	77	3.3673
13	94	4.15692
14	17	0.832547
14	70	1.92004
14	77	1.9867
15	39	1.49861
15	67	1.75277
15	69	1.44726
16	39	1.49201
16	58	1.58064
16	61	1.58175
17	14	0.832547
17	33	1.23688
17	70	2.65062
18	86	1.25279
18	90	1.75391
18	91	1.74896
19	71	1.8719
19	74	1.85203
19	78	2.7933
20	74	2.62674
20	87	2.35613
20	98	5.23832
21	48	0.8
21	67	2.49922
21	69	2.19371
22	74	1.81899
22	79	1.74133
22	87	1.54837
23	37	1.24605
23	63	0.775954
23	85	2.6528
24	62	1.64258
24	88	3.04747
24	91	3.16228
25	9	0.519615
25	61	2.24872
25	67	2.41313
26	13	1.26522
26	70	1.7027
26	77	1.76935
27	37	0.745364
27	40	1.82972
27	85	2.15211
28	41	0.769013
28	70	1.9482
28	77	2.01485
29	54	0.885107
29	78	1.74658
29	84	2.04647
30	59	1.65488
30	81	2.26274
30	88	3.04392
31	50	0.8
31	96	2.23224
31	100	2.4432
32	54	1.19109
32	71	1.13117
32	84	2.35246
33	17	1.23688
33	44	1.03301
33	77	2.39104
34	1	2.04755
34	52	0.8
34	64	2.61041
35	74	1.81899
35	79	1.74133
35	87	1.54837
36	8	1.32652
36	53	1.55834
36	78	2.01315
36	84	2.31304
37	23	1.24605
37	27	0.745364
37	63	1.66248
37	85	3.53933
38	51	0.00310038
38	86	2.08867
38	90	2.58979
38	91	2.58484
39	15	1.49861
39	16	1.49201
39	61	2.01514
39	67	2.17955
40	27	1.82972
40	63	2.74684
40	64	2.58654
40	80	0.926013
41	28	0.769013
41	44	1.26756
41	70	2.55893
41	77	2.62559
42	80	0.926013
42	83	1.62598
42	95	2.53879
42	97	3.04291
43	4	0.0337987
43	12	1.84066
43	79	3.01504
43	87	2.82209
44	33	1.03301
44	41	1.26756
44	70	2.44675
44	77	2.51341
45	49	2.26411
45	50	1.99467
45	72	2.93733
45	84	2.26274
46	81	1.24524
46	82	1.31894
46	96	2.02718
46	99	2.59122
47	58	3.67161
47	69	3.53162
47	82	2.26274
47	99	2.64334
48	21	0.8
48	63	1.81937
48	64	1.65907
48	85	3.69622
49	45	2.26411
49	50	2.26151
49	68	2.6788
49	90	3.16228
50	31	0.8
50	45	1.99467
50	49	2.26151
50	76	2.9569
51	38	0.00310038
51	80	1.86405
51	90	2.68399
51	91	2.67904
52	34	0.8
52	57	1.9257
52	68	2.36
52	76	2.90753
53	36	1.55834
53	71	2.35446
53	78	3.27586
53	97	1.66916
54	29	0.885107
54	32	1.19109
54	71	1.94779
54	84	3.16908
55	74	2.66014
55	79	2.58248
55	87	2.38952
55	93	3.64829
56	11	1.1507
56	62	1.82255
56	66	1.79322
56	73	2.42489
